state,district,financial_year,region,state_category,person_days_lakhs,expenditure_lakhs,avg_wage_rate,households_demanded,households_offered,households_availed,works_completed,rainfall_mm,crop_season_index,rural_population_lakhs,poverty_rate_pct,pmkisan_beneficiaries,pmkisan_amount_lakhs,pmay_houses_sanctioned,pmay_houses_completed,pmay_expenditure_lakhs,budget_allocated_lakhs
Rajasthan,Rajasthan_District_14,2015-16,Region_2,high,11.08,1876.86,176,1108.0,1029.0,970.0,10.0,987.48,0.53,21.19,36.85,598973.0,35394.83,1315.0,723.0,1015.33,2021.78
Rajasthan,Rajasthan_District_14,2016-17,Region_2,high,12.42,2392.05,190,1242.0,1097.0,1069.0,12.0,879.73,0.6,21.19,36.55,765266.0,46008.21,695.0,417.0,579.61,2853.02
Rajasthan,Rajasthan_District_14,2017-18,Region_2,high,11.5,2496.61,204,1150.0,1109.0,975.0,,1063.96,0.24,21.19,36.25,682632.0,40812.16,4279.0,2781.0,4088.09,2753.8
Rajasthan,Rajasthan_District_14,2018-19,Region_2,high,12.89,2990.37,218,1288.0,,1091.0,10.0,856.32,0.86,21.19,35.95,688089.0,41205.69,3139.0,2197.0,2747.14,3470.42
Rajasthan,Rajasthan_District_14,2019-20,Region_2,high,11.92,2609.8,232,1192.0,1028.0,876.0,,1178.98,0.5,21.19,35.65,680985.0,40935.42,1543.0,,1524.08,2973.0
Rajasthan,Rajasthan_District_14,2020-21,Region_2,high,19.35,4692.92,246,1935.0,1825.0,1715.0,23.0,839.27,0.08,21.19,35.35,478142.0,28234.22,3759.0,3007.0,4130.16,5120.55
Rajasthan,Rajasthan_District_14,2021-22,Region_2,high,11.73,2796.41,260,1172.0,1132.0,990.0,10.0,1327.82,0.8,21.19,35.05,519780.0,31005.91,812.0,690.0,935.45,2964.59
Rajasthan,Rajasthan_District_14,2022-23,Region_2,high,12.55,3701.27,274,1255.0,1172.0,1077.0,11.0,1046.76,0.73,21.19,34.75,564842.0,34120.28,4973.0,4475.0,6258.52,4196.01
Rajasthan,Rajasthan_District_14,2023-24,Region_2,high,14.04,4015.27,288,1403.0,1203.0,1110.0,16.0,688.82,0.45,21.19,34.45,498019.0,30108.24,1404.0,1333.0,1813.88,4274.26
Rajasthan,Rajasthan_District_15,2014-15,Region_3,high,24.96,3762.65,162,2496.0,2443.0,2370.0,25.0,893.22,0.13,13.69,31.32,504322.0,30284.69,3306.0,1653.0,2027.8,4377.06
Rajasthan,Rajasthan_District_15,2015-16,Region_3,high,25.45,4770.62,176,2544.0,2421.0,2280.0,20.0,718.57,0.55,13.69,31.02,356777.0,21203.78,2120.0,1166.0,1429.86,5679.63
Rajasthan,Rajasthan_District_15,2016-17,Region_3,high,25.93,4874.8,190,2593.0,2406.0,2206.0,30.0,830.38,0.12,13.69,30.72,409847.0,25074.92,4331.0,2598.0,3280.11,5799.01
Rajasthan,Rajasthan_District_15,2017-18,Region_3,high,26.41,5730.65,204,2641.0,,2289.0,30.0,679.8,0.17,13.69,30.42,494436.0,30010.32,1871.0,1216.0,1488.72,6363.59
Rajasthan,Rajasthan_District_15,2018-19,Region_3,high,26.9,6421.43,218,2689.0,2509.0,2400.0,22.0,792.68,0.17,13.69,30.12,509793.0,31104.82,2691.0,1883.0,2602.07,7479.18
Rajasthan,Rajasthan_District_15,2019-20,Region_3,high,23.65,5488.81,232,2364.0,2131.0,1851.0,22.0,1262.61,0.97,13.69,29.82,292450.0,17214.18,1108.0,831.0,1237.3,6215.68
Rajasthan,Rajasthan_District_15,2020-21,Region_3,high,40.4,9950.66,246,4040.0,3664.0,3164.0,42.0,639.52,0.78,13.69,29.52,332933.0,20071.54,,2740.0,3412.96,10539.76
Rajasthan,Rajasthan_District_15,2021-22,Region_3,high,28.34,7310.11,260,2834.0,2430.0,2379.0,23.0,870.69,0.3,13.69,29.22,464076.0,28383.27,1576.0,1339.0,1663.94,7808.72
Rajasthan,Rajasthan_District_15,2022-23,Region_3,high,26.2,6551.4,274,2620.0,2400.0,,29.0,1060.49,0.13,13.69,28.92,442224.0,26327.81,3307.0,2976.0,4041.74,7297.69
Rajasthan,Rajasthan_District_15,2023-24,Region_3,high,29.3,9092.41,288,2930.0,2661.0,2329.0,27.0,874.41,0.42,13.69,28.62,387168.0,23534.43,3801.0,,5165.16,9562.07
Rajasthan,Rajasthan_District_16,2014-15,Region_4,high,19.76,3223.16,162,1975.0,1734.0,1476.0,17.0,890.75,0.55,5.48,21.2,216548.0,13149.59,4818.0,2409.0,3243.37,3437.37
Rajasthan,Rajasthan_District_16,2015-16,Region_4,high,18.31,3193.01,176,1830.0,1756.0,1514.0,18.0,1078.36,0.39,5.48,20.9,126040.0,7509.37,3818.0,2099.0,2818.55,3532.69
Rajasthan,Rajasthan_District_16,2016-17,Region_4,high,17.72,3631.74,190,,1726.0,1643.0,16.0,1294.23,0.9,5.48,20.6,185013.0,11073.07,,987.0,1433.38,3834.26
Rajasthan,Rajasthan_District_16,2017-18,Region_4,high,19.01,3847.2,204,1900.0,1772.0,1658.0,22.0,958.14,0.74,5.48,20.3,179372.0,10811.37,799.0,519.0,703.52,4126.22
Rajasthan,Rajasthan_District_16,2018-19,Region_4,high,18.39,3640.55,218,1838.0,1582.0,1492.0,15.0,1402.68,0.3,5.48,20.0,117405.0,6906.83,4804.0,3362.0,4778.25,4015.48
Rajasthan,Rajasthan_District_16,2019-20,Region_4,high,19.7,4432.95,232,1969.0,1871.0,1751.0,17.0,1027.31,0.02,5.48,19.7,128677.0,7596.59,3471.0,2603.0,3720.5,4830.83
Rajasthan,Rajasthan_District_16,2020-21,Region_4,high,29.07,7328.79,246,2906.0,2614.0,2291.0,24.0,1199.21,0.97,5.48,19.4,176999.0,10736.6,3397.0,2717.0,3692.65,7741.35
Rajasthan,Rajasthan_District_16,2021-22,Region_4,high,22.43,6180.69,260,2243.0,1991.0,1945.0,23.0,848.64,0.34,5.48,19.1,173427.0,10508.87,4152.0,3529.0,4929.81,6608.48
Rajasthan,Rajasthan_District_16,2022-23,Region_4,high,22.81,6174.76,274,2281.0,,2061.0,20.0,791.04,0.82,5.48,18.8,122912.0,7285.48,4491.0,4041.0,5632.12,6748.31
Rajasthan,Rajasthan_District_16,2023-24,Region_4,high,23.19,7162.03,288,2319.0,2226.0,2158.0,20.0,606.73,0.66,5.48,18.5,192345.0,11522.48,4288.0,4073.0,5777.74,8354.27
Rajasthan,Rajasthan_District_17,2014-15,Region_1,high,13.66,2313.72,162,1366.0,1306.0,1146.0,13.0,981.13,0.3,18.63,39.32,685686.0,41524.27,2940.0,1470.0,2024.34,2605.84
Rajasthan,Rajasthan_District_17,2015-16,Region_1,high,13.93,2483.6,176,,,1260.0,14.0,982.82,0.73,18.63,39.02,656041.0,38827.24,2577.0,1417.0,1704.37,2699.67
Rajasthan,Rajasthan_District_17,2016-17,Region_1,high,13.49,2410.61,190,1348.0,1243.0,1175.0,14.0,1257.6,0.76,18.63,38.72,442555.0,26399.7,4027.0,2416.0,3300.9,2533.03
Rajasthan,Rajasthan_District_17,2017-18,Region_1,high,14.46,2675.76,204,1446.0,1369.0,1199.0,,915.44,1.0,18.63,38.42,509576.0,30362.9,1169.0,759.0,980.39,3161.4
Rajasthan,Rajasthan_District_17,2018-19,Region_1,high,16.2,3687.88,218,1619.0,1562.0,1448.0,15.0,836.56,0.79,18.63,38.12,526220.0,31820.25,514.0,359.0,497.53,4068.93
Rajasthan,Rajasthan_District_17,2019-20,Region_1,high,16.49,3513.89,232,1648.0,1526.0,1392.0,17.0,581.18,0.68,18.63,37.82,396672.0,23876.47,3026.0,2269.0,3104.44,4007.67
Rajasthan,Rajasthan_District_17,2020-21,Region_1,high,24.33,6374.04,246,,2224.0,1912.0,20.0,875.04,0.44,18.63,37.52,497021.0,30161.1,3684.0,2947.0,4233.61,7187.3
Rajasthan,Rajasthan_District_17,2021-22,Region_1,high,15.52,3749.97,260,1551.0,1384.0,1254.0,12.0,1165.57,0.64,18.63,37.22,454694.0,27388.83,3810.0,3238.0,4855.39,4462.34
Rajasthan,Rajasthan_District_17,2022-23,Region_1,high,14.99,4342.33,274,1499.0,1297.0,1171.0,17.0,1372.36,0.33,18.63,36.92,515496.0,31018.68,3144.0,2829.0,3551.36,4795.39
Rajasthan,Rajasthan_District_17,2023-24,Region_1,high,17.65,4600.98,288,1764.0,1504.0,,16.0,784.66,0.87,18.63,36.62,565504.0,33657.07,4733.0,4496.0,5744.94,5127.56
Rajasthan,Rajasthan_District_18,2014-15,Region_2,high,26.64,3998.97,162,2663.0,2291.0,2164.0,26.0,766.02,0.14,9.65,34.77,277385.0,16795.89,3944.0,1972.0,2460.41,4564.96
Rajasthan,Rajasthan_District_18,2015-16,Region_2,high,27.16,5019.59,176,2715.0,2539.0,2473.0,22.0,425.55,0.25,9.65,34.47,,12137.22,,922.0,1174.71,5952.92
Rajasthan,Rajasthan_District_18,2016-17,Region_2,high,25.16,4731.67,190,2515.0,,2052.0,25.0,1182.72,0.41,9.65,34.17,199539.0,11762.9,4578.0,2746.0,3409.91,5346.14
Rajasthan,Rajasthan_District_18,2017-18,Region_2,high,28.19,5574.86,204,2818.0,2724.0,2323.0,30.0,839.36,0.26,9.65,33.87,379034.0,22796.77,4715.0,3064.0,3724.84,6203.81
Rajasthan,Rajasthan_District_18,2018-19,Region_2,high,26.09,5345.15,218,2609.0,2409.0,2192.0,31.0,1158.85,0.25,9.65,33.57,310527.0,18519.46,1013.0,709.0,882.97,5793.06
Rajasthan,Rajasthan_District_18,2019-20,Region_2,high,29.22,7254.22,232,2921.0,2695.0,,24.0,749.14,0.08,9.65,33.27,359101.0,21738.09,804.0,603.0,851.65,8208.37
Rajasthan,Rajasthan_District_18,2020-21,Region_2,high,43.11,9897.08,246,4311.0,4194.0,4028.0,46.0,785.57,0.51,9.65,32.97,,16878.04,3429.0,2743.0,3740.44,10484.38
Rajasthan,Rajasthan_District_18,2021-22,Region_2,high,30.25,8346.34,260,3024.0,2750.0,2356.0,33.0,415.73,0.52,9.65,32.67,231924.0,13781.08,1241.0,1054.0,1369.21,9711.07
Rajasthan,Rajasthan_District_18,2022-23,Region_2,high,27.96,8243.99,274,2796.0,2693.0,,27.0,1064.62,0.91,9.65,32.37,383203.0,23242.35,622.0,559.0,681.73,9229.89
Rajasthan,Rajasthan_District_18,2023-24,Region_2,high,28.43,8251.42,288,2843.0,,2245.0,30.0,949.53,0.52,9.65,32.07,351758.0,21004.53,3990.0,3790.0,5644.61,8916.2
Rajasthan,Rajasthan_District_19,2014-15,Region_3,high,14.39,2282.99,162,,1394.0,1281.0,12.0,1237.63,0.28,24.82,29.14,841890.0,51105.95,1925.0,962.0,1401.78,2707.45
Rajasthan,Rajasthan_District_19,2015-16,Region_3,high,15.44,2980.94,176,1544.0,1340.0,1174.0,13.0,1107.35,0.08,24.82,28.84,940228.0,56761.85,1184.0,651.0,867.2,3405.11
Rajasthan,Rajasthan_District_19,2016-17,Region_3,high,15.74,2993.26,190,1573.0,,1387.0,18.0,1038.3,0.16,24.82,28.54,828000.0,49947.62,,747.0,1094.04,3334.86
Rajasthan,Rajasthan_District_19,2017-18,Region_3,high,16.03,2951.56,204,,1479.0,1358.0,17.0,1048.25,0.82,24.82,28.24,938375.0,55355.28,3791.0,2464.0,3095.33,3479.09
Rajasthan,Rajasthan_District_19,2018-19,Region_3,high,15.51,3255.24,218,1550.0,1412.0,1351.0,15.0,1361.58,0.71,24.82,27.94,674048.0,40433.52,4227.0,2958.0,3847.06,3502.85
Rajasthan,Rajasthan_District_19,2019-20,Region_3,high,16.62,4106.53,232,,1433.0,1262.0,14.0,1070.16,0.35,24.82,27.64,669154.0,40069.51,3869.0,2901.0,4047.89,4694.34
Rajasthan,Rajasthan_District_19,2020-21,Region_3,high,24.52,6609.66,246,2451.0,2285.0,1979.0,26.0,979.4,0.23,24.82,27.34,657817.0,39763.19,813.0,650.0,814.1,7788.56
Rajasthan,Rajasthan_District_19,2021-22,Region_3,high,16.34,4535.27,260,1634.0,1448.0,1351.0,17.0,1245.03,0.65,24.82,27.04,750922.0,44704.45,1456.0,1237.0,1496.72,4968.81
Rajasthan,Rajasthan_District_19,2022-23,Region_3,high,17.49,4951.44,274,1749.0,1545.0,1495.0,18.0,1144.72,0.55,24.82,26.74,774645.0,45755.47,2511.0,,3022.78,5841.14
Rajasthan,Rajasthan_District_19,2023-24,Region_3,high,17.79,4999.62,288,1778.0,1737.0,1501.0,17.0,1133.49,0.29,24.82,26.44,517289.0,31335.18,4631.0,4399.0,5648.37,5893.31
Rajasthan,Rajasthan_District_20,2014-15,Region_4,high,27.86,4809.97,162,2785.0,2469.0,2378.0,23.0,812.91,0.47,23.85,34.82,812625.0,48836.87,934.0,467.0,594.29,5059.42
Rajasthan,Rajasthan_District_20,2015-16,Region_4,high,24.52,4144.82,176,2452.0,2274.0,2020.0,22.0,1217.2,0.59,23.85,34.52,831469.0,48986.45,4563.0,2509.0,3652.3,4767.25
Rajasthan,Rajasthan_District_20,2016-17,Region_4,high,26.31,5292.83,190,,2247.0,2080.0,,979.11,0.11,23.85,34.22,885131.0,53153.42,786.0,,682.67,6033.01
Rajasthan,Rajasthan_District_20,2017-18,Region_4,high,26.8,5022.72,204,,2593.0,2429.0,30.0,966.24,0.43,23.85,33.92,896237.0,53928.6,2828.0,1838.0,2442.94,5512.65
Rajasthan,Rajasthan_District_20,2018-19,Region_4,high,27.29,6415.85,218,2728.0,2476.0,2300.0,28.0,1102.24,0.38,23.85,33.62,759209.0,45921.76,1568.0,1097.0,1485.02,6836.94
Rajasthan,Rajasthan_District_20,2019-20,Region_4,high,26.39,6107.16,232,2638.0,2465.0,2399.0,27.0,1274.73,0.36,23.85,33.32,,49912.17,3353.0,2514.0,3070.3,6645.56
Rajasthan,Rajasthan_District_20,2020-21,Region_4,high,45.09,10292.65,246,4508.0,3994.0,3899.0,42.0,877.65,0.52,23.85,33.02,706905.0,41898.71,3248.0,2598.0,3336.36,11126.86
Rajasthan,Rajasthan_District_20,2021-22,Region_4,high,28.76,6737.06,260,,,2148.0,23.0,992.59,0.29,23.85,32.72,528507.0,31506.03,4111.0,3494.0,4792.42,7592.0
Rajasthan,Rajasthan_District_20,2022-23,Region_4,high,29.24,7351.07,274,2924.0,2719.0,2351.0,,967.97,0.13,23.85,32.42,719006.0,43786.12,2720.0,2448.0,3453.34,8813.36
Rajasthan,Rajasthan_District_20,2023-24,Region_4,high,29.73,8176.8,288,2973.0,2679.0,2424.0,28.0,1134.27,0.96,23.85,32.12,909894.0,55061.03,3235.0,3073.0,3972.81,9596.03
Rajasthan,Rajasthan_District_21,2014-15,Region_1,high,23.7,3982.29,162,2369.0,2048.0,1842.0,23.0,1028.97,0.08,5.04,30.61,137976.0,8153.07,2385.0,1192.0,1699.02,4223.82
Rajasthan,Rajasthan_District_21,2015-16,Region_1,high,26.57,4541.14,176,2657.0,2583.0,2420.0,28.0,877.05,0.61,5.04,30.31,137257.0,8266.27,,299.0,415.86,5390.3
Rajasthan,Rajasthan_District_21,2016-17,Region_1,high,24.62,4322.41,190,2461.0,2380.0,2043.0,24.0,1076.31,0.58,5.04,30.01,115107.0,6771.53,2399.0,1439.0,1854.17,4853.64
Rajasthan,Rajasthan_District_21,2017-18,Region_1,high,25.08,4648.88,204,2507.0,2171.0,,23.0,1127.32,0.67,5.04,29.71,174270.0,10519.9,4305.0,2798.0,3938.88,5181.13
Rajasthan,Rajasthan_District_21,2018-19,Region_1,high,28.09,6477.36,218,2808.0,2549.0,2431.0,31.0,811.23,0.37,5.04,29.41,187209.0,11419.73,2439.0,1707.0,2211.69,7366.9
Rajasthan,Rajasthan_District_21,2019-20,Region_1,high,28.59,6767.71,232,,2692.0,2529.0,,781.08,0.15,5.04,29.11,117599.0,7036.33,1141.0,,1254.31,7457.22
Rajasthan,Rajasthan_District_21,2020-21,Region_1,high,38.35,9693.56,246,3835.0,3429.0,2946.0,,1009.92,0.99,5.04,28.81,132147.0,7984.99,3226.0,2580.0,3378.2,10495.06
Rajasthan,Rajasthan_District_21,2021-22,Region_1,high,26.91,6931.84,260,2690.0,2527.0,2194.0,26.0,967.73,0.03,5.04,28.51,103557.0,6214.78,4838.0,4112.0,5408.36,7318.98
Rajasthan,Rajasthan_District_21,2022-23,Region_1,high,30.1,7461.56,274,3010.0,2854.0,2596.0,27.0,780.37,0.6,5.04,28.21,191495.0,11313.28,4801.0,4320.0,5590.9,8828.97
Rajasthan,Rajasthan_District_21,2023-24,Region_1,high,27.82,8536.01,288,2782.0,2720.0,2413.0,32.0,927.64,0.55,5.04,27.91,140035.0,8363.62,2031.0,1929.0,2628.11,9160.17
Rajasthan,Rajasthan_District_22,2014-15,Region_2,high,21.37,3294.9,162,2136.0,1869.0,1602.0,20.0,639.79,0.14,24.05,35.54,610926.0,37339.43,3009.0,1504.0,1961.49,3746.53
Rajasthan,Rajasthan_District_22,2015-16,Region_2,high,21.78,3790.81,176,2178.0,2028.0,1852.0,,891.47,0.2,24.05,35.24,958943.0,58411.86,3305.0,1817.0,2490.77,4333.28
Rajasthan,Rajasthan_District_22,2016-17,Region_2,high,20.18,3815.3,190,2017.0,1856.0,1632.0,23.0,906.94,0.79,24.05,34.94,918353.0,55590.79,2900.0,1740.0,2542.12,4080.84
Rajasthan,Rajasthan_District_22,2017-18,Region_2,high,20.56,3878.72,204,2055.0,,1734.0,23.0,978.81,0.86,24.05,34.64,934988.0,55311.19,2582.0,1678.0,2507.43,4353.91
Rajasthan,Rajasthan_District_22,2018-19,Region_2,high,23.03,4804.41,218,2302.0,2017.0,,21.0,645.39,0.41,24.05,34.34,726849.0,43597.55,3097.0,2167.0,3163.11,5751.41
Rajasthan,Rajasthan_District_22,2019-20,Region_2,high,20.24,5003.8,232,2024.0,1921.0,1776.0,23.0,1252.38,0.89,24.05,34.04,577369.0,34100.7,4342.0,3256.0,4336.16,5889.7
Rajasthan,Rajasthan_District_22,2020-21,Region_2,high,31.44,7930.06,246,,3051.0,2600.0,31.0,1118.71,0.36,24.05,33.74,,49136.52,3616.0,,3587.04,8682.7
Rajasthan,Rajasthan_District_22,2021-22,Region_2,high,24.26,6692.57,260,2426.0,2150.0,1886.0,28.0,411.92,0.01,24.05,33.44,485213.0,29692.5,3545.0,3013.0,4364.45,7322.96
Rajasthan,Rajasthan_District_22,2022-23,Region_2,high,22.43,6441.95,274,2243.0,1948.0,1846.0,24.0,1145.02,0.49,24.05,33.14,797676.0,48370.02,,3875.0,5363.31,6849.67
Rajasthan,Rajasthan_District_22,2023-24,Region_2,high,22.81,6013.27,288,2280.0,,1858.0,18.0,1103.24,0.96,24.05,32.84,648716.0,38317.32,4137.0,3930.0,5833.32,6379.17
Rajasthan,Rajasthan_District_23,2014-15,Region_3,high,17.52,2955.83,162,1752.0,1500.0,1289.0,16.0,1291.0,0.41,12.49,16.62,323541.0,19204.66,1764.0,882.0,1271.0,3515.62
Rajasthan,Rajasthan_District_23,2015-16,Region_3,high,18.8,3577.6,176,1880.0,1676.0,1528.0,16.0,1000.62,0.12,12.49,16.32,,25056.76,3215.0,1768.0,2311.38,4104.13
Rajasthan,Rajasthan_District_23,2016-17,Region_3,high,19.16,3603.11,190,1915.0,1773.0,1651.0,15.0,1001.59,0.55,12.49,16.02,420288.0,24956.97,3712.0,2227.0,3221.94,4217.78
Rajasthan,Rajasthan_District_23,2017-18,Region_3,high,18.54,3797.24,204,1853.0,1609.0,1529.0,16.0,1200.74,0.75,12.49,15.72,373848.0,22237.32,1102.0,716.0,994.43,4018.05
Rajasthan,Rajasthan_District_23,2018-19,Region_3,high,21.86,4551.87,218,2185.0,2058.0,,24.0,874.76,0.36,12.49,15.42,250736.0,14891.81,3834.0,2683.0,3474.17,4849.03
Rajasthan,Rajasthan_District_23,2019-20,Region_3,high,20.23,4477.33,232,2022.0,1940.0,1728.0,22.0,1003.08,0.09,12.49,15.12,472557.0,28278.36,4594.0,3445.0,4523.96,5348.67
Rajasthan,Rajasthan_District_23,2020-21,Region_3,high,29.85,7177.16,246,2984.0,2781.0,2618.0,23.0,986.89,0.95,12.49,14.82,291484.0,17638.08,3498.0,2798.0,4168.5,8355.33
Rajasthan,Rajasthan_District_23,2021-22,Region_3,high,19.89,5381.41,260,1989.0,1767.0,1526.0,22.0,1396.34,0.43,12.49,14.52,410680.0,24195.48,,1802.0,2679.65,6054.41
Rajasthan,Rajasthan_District_23,2022-23,Region_3,high,23.42,6249.43,274,2342.0,2103.0,,25.0,711.7,0.47,12.49,14.22,353818.0,21502.66,4326.0,3893.0,4919.19,7178.11
Rajasthan,Rajasthan_District_23,2023-24,Region_3,high,21.65,6708.75,288,2164.0,1900.0,,22.0,958.11,0.64,12.49,13.92,323544.0,19130.46,3432.0,3260.0,4634.35,7361.81
Rajasthan,Rajasthan_District_24,2014-15,Region_4,high,16.56,2612.32,162,,1420.0,1227.0,16.0,934.28,0.02,22.83,19.68,,35193.23,566.0,283.0,371.79,2875.12
Rajasthan,Rajasthan_District_24,2015-16,Region_4,high,16.88,2748.49,176,1688.0,1525.0,1393.0,16.0,1120.64,0.52,22.83,19.38,699031.0,42101.46,544.0,299.0,400.43,3283.14
Rajasthan,Rajasthan_District_24,2016-17,Region_4,high,18.93,3793.13,190,1892.0,1798.0,1650.0,22.0,763.84,0.27,22.83,19.08,513930.0,30239.99,3965.0,2379.0,3430.87,4051.18
Rajasthan,Rajasthan_District_24,2017-18,Region_4,high,16.65,3068.95,204,1665.0,1478.0,,16.0,1222.86,0.97,22.83,18.78,,36743.22,506.0,328.0,423.1,3519.99
Rajasthan,Rajasthan_District_24,2018-19,Region_4,high,17.85,4108.86,218,1784.0,1622.0,1462.0,16.0,1034.67,0.47,22.83,18.48,486599.0,28878.56,1609.0,1126.0,1514.72,4774.98
Rajasthan,Rajasthan_District_24,2019-20,Region_4,high,18.17,3842.07,232,1816.0,1769.0,1720.0,20.0,1048.79,0.23,22.83,18.18,909247.0,54651.89,4832.0,3624.0,4431.0,4244.92
Rajasthan,Rajasthan_District_24,2020-21,Region_4,high,26.81,6755.69,246,2680.0,2550.0,,23.0,924.96,0.35,22.83,17.88,826965.0,49887.73,2246.0,1796.0,2518.42,7356.85
Rajasthan,Rajasthan_District_24,2021-22,Region_4,high,18.81,5297.83,260,1880.0,1668.0,1519.0,21.0,936.46,0.45,22.83,17.58,779751.0,45965.77,1162.0,987.0,1186.72,6064.1
Rajasthan,Rajasthan_District_24,2022-23,Region_4,high,21.04,5764.94,274,2103.0,1973.0,,19.0,678.47,0.17,22.83,17.28,825066.0,49424.09,2959.0,2663.0,3541.38,6091.14
Rajasthan,Rajasthan_District_24,2023-24,Region_4,high,19.44,5538.69,288,1944.0,1705.0,1460.0,22.0,1036.95,0.2,22.83,16.98,904619.0,54913.58,4342.0,4124.0,5248.17,6613.72
Rajasthan,Rajasthan_District_25,2014-15,Region_1,high,25.86,3988.36,162,2586.0,2345.0,2174.0,21.0,1009.59,0.94,29.87,32.49,,59271.44,1355.0,,973.38,4730.93
Rajasthan,Rajasthan_District_25,2015-16,Region_1,high,26.37,5067.41,176,2636.0,2419.0,2363.0,29.0,1066.37,0.67,29.87,32.19,693993.0,41601.11,3732.0,2052.0,2614.66,5807.72
Rajasthan,Rajasthan_District_25,2016-17,Region_1,high,26.87,5382.16,190,2686.0,2457.0,2092.0,21.0,1046.43,0.32,29.87,31.89,810702.0,49471.36,1529.0,917.0,1274.91,5830.55
Rajasthan,Rajasthan_District_25,2017-18,Region_1,high,30.11,6569.06,204,3010.0,2843.0,2451.0,29.0,759.37,0.4,29.87,31.59,614835.0,36861.9,3480.0,2262.0,2794.82,7182.17
Rajasthan,Rajasthan_District_25,2018-19,Region_1,high,30.66,7022.95,218,3065.0,2971.0,2892.0,,731.18,0.66,29.87,31.29,810757.0,49204.94,1629.0,1140.0,1560.91,7751.84
Rajasthan,Rajasthan_District_25,2019-20,Region_1,high,31.21,6864.01,232,3120.0,2729.0,2645.0,26.0,679.35,0.87,29.87,30.99,899673.0,53377.64,675.0,506.0,612.67,7387.62
Rajasthan,Rajasthan_District_25,2020-21,Region_1,high,46.05,11508.79,246,4604.0,4222.0,4005.0,42.0,691.95,0.78,29.87,30.69,808325.0,49264.04,4759.0,3807.0,5587.79,12808.33
Rajasthan,Rajasthan_District_25,2021-22,Region_1,high,27.9,7219.56,260,2789.0,,,,1396.68,0.07,29.87,30.39,708609.0,42230.09,4347.0,3694.0,4662.28,7657.59
Rajasthan,Rajasthan_District_25,2022-23,Region_1,high,29.87,8035.1,274,2986.0,2852.0,2734.0,,1002.23,0.54,29.87,30.09,1011783.0,61365.34,3445.0,3100.0,3860.98,9492.53
Rajasthan,Rajasthan_District_25,2023-24,Region_1,high,30.36,8364.4,288,3036.0,2748.0,2349.0,25.0,1141.93,0.97,29.87,29.79,1054754.0,62019.56,2374.0,2255.0,3059.48,8851.17
Rajasthan,Rajasthan_District_26,2014-15,Region_2,high,14.0,2377.24,162,1399.0,1343.0,1215.0,12.0,1135.87,0.9,12.6,22.3,334106.0,20216.85,4175.0,2087.0,2618.11,2628.38
Rajasthan,Rajasthan_District_26,2015-16,Region_2,high,15.7,2931.91,176,1569.0,1534.0,1454.0,15.0,770.24,0.17,12.6,22.0,,24214.84,853.0,469.0,639.41,3390.45
Rajasthan,Rajasthan_District_26,2016-17,Region_2,high,14.54,3012.53,190,1454.0,1243.0,1099.0,15.0,1083.68,0.51,12.6,21.7,326861.0,19779.87,3915.0,2349.0,2891.04,3395.36
Rajasthan,Rajasthan_District_26,2017-18,Region_2,high,14.07,2795.41,204,1407.0,1366.0,1308.0,15.0,1280.32,0.86,12.6,21.4,432180.0,25891.09,4644.0,,4250.49,3240.85
Rajasthan,Rajasthan_District_26,2018-19,Region_2,high,15.08,3087.52,218,1508.0,1349.0,1205.0,17.0,1167.79,0.5,12.6,21.1,468031.0,28307.83,3771.0,2639.0,3611.79,3680.52
Rajasthan,Rajasthan_District_26,2019-20,Region_2,high,16.89,3824.38,232,1688.0,1470.0,1399.0,18.0,876.55,0.97,12.6,20.8,348995.0,20542.01,4275.0,3206.0,3858.18,4419.28
Rajasthan,Rajasthan_District_26,2020-21,Region_2,high,24.92,6381.09,246,2491.0,2381.0,2192.0,29.0,696.43,0.8,12.6,20.5,265125.0,15910.55,3733.0,2986.0,4355.95,6871.73
Rajasthan,Rajasthan_District_26,2021-22,Region_2,high,15.89,4175.64,260,1589.0,,1241.0,18.0,928.59,0.8,12.6,20.2,291747.0,17371.63,1805.0,1534.0,2241.82,4805.77
Rajasthan,Rajasthan_District_26,2022-23,Region_2,high,16.16,4491.97,274,1616.0,1548.0,1498.0,,1136.71,0.35,12.6,19.9,422019.0,24867.22,2969.0,2672.0,3436.97,4923.27
Rajasthan,Rajasthan_District_26,2023-24,Region_2,high,18.07,5331.71,288,1807.0,1614.0,1525.0,17.0,726.81,0.33,12.6,19.6,269331.0,16343.28,1785.0,1695.0,2254.06,6146.49
Rajasthan,Rajasthan_District_27,2014-15,Region_3,high,11.1,1846.14,162,1110.0,,879.0,12.0,1277.45,0.07,14.35,38.31,,18794.5,1743.0,871.0,1158.09,2209.94
Rajasthan,Rajasthan_District_27,2015-16,Region_3,high,11.32,1999.41,176,1131.0,987.0,963.0,9.0,1229.32,0.4,14.35,38.01,402778.0,24396.64,3670.0,2018.0,2677.52,2203.31
Rajasthan,Rajasthan_District_27,2016-17,Region_3,high,13.35,2528.75,190,1335.0,1181.0,1047.0,14.0,834.3,0.3,14.35,37.71,564892.0,34034.03,846.0,,619.9,3016.08
Rajasthan,Rajasthan_District_27,2017-18,Region_3,high,13.6,2548.75,204,1360.0,1261.0,1174.0,14.0,867.44,0.71,14.35,37.41,363694.0,21398.4,4842.0,,4013.27,2934.64
